Spot, Strike, Vol, Expiry, BSC_An_Vega, BSC_Bumped_Vega, blank, blank 
55,50,0.162,0.8,11.8286,11.8286,1e-07,
55,50,0.162,1,13.6014,13.6015,1e-07,
55,50,0.2,1e-07,1e-07,1e-07,1e-07,
55,50,0.2,0.2,4.65006,4.65002,1e-07,
55,50,0.2,0.4,8.62859,8.6286,1e-07,
55,50,0.2,0.6,11.4752,11.4753,1e-07,
55,50,0.2,0.8,13.7233,13.7233,1e-07,
55,50,0.2,1,15.5927,15.5928,1e-07,
55.5,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
55.5,50,0.0100001,0.2,1e-07,1e-07,1e-07,
55.5,50,0.0100001,0.4,1e-07,1e-07,1e-07,
55.5,50,0.0100001,0.6,1e-07,1e-07,1e-07,
55.5,50,0.0100001,0.8,1e-07,1e-07,1e-07,
55.5,50,0.0100001,1,1e-07,1e-07,1e-07,
55.5,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
55.5,50,0.0480001,0.2,6.52521e-06,6.47712e-06,1e-07,
55.5,50,0.0480001,0.4,0.002987,0.00298001,1e-07,
55.5,50,0.0480001,0.6,0.023406,0.0233798,1e-07,
55.5,50,0.0480001,0.8,0.0645899,0.0645468,1e-07,
55.5,50,0.0480001,1,0.116389,0.116335,1e-07,
55.5,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
55.5,50,0.0860001,0.2,0.112439,0.112416,1e-07,
55.5,50,0.0860001,0.4,0.963614,0.963663,1e-07,
55.5,50,0.0860001,0.6,2.09645,2.09653,1e-07,
55.5,50,0.0860001,0.8,3.16414,3.16422,1e-07,
55.5,50,0.0860001,1,4.08996,4.09003,1e-07,
55.5,50,0.124,1e-07,1e-07,1e-07,1e-07,
55.5,50,0.124,0.2,1.1149,1.11494,1e-07,
55.5,50,0.124,0.4,3.73998,3.73997,1e-07,
55.5,50,0.124,0.6,6.02128,6.02121,1e-07,
55.5,50,0.124,0.8,7.8858,7.8857,1e-07,
55.5,50,0.124,1,9.42655,9.42644,1e-07,
55.5,50,0.162,1e-07,1e-07,1e-07,1e-07,
55.5,50,0.162,0.2,2.68871,2.6887,1e-07,
55.5,50,0.162,0.4,6.29144,6.29137,1e-07,
55.5,50,0.162,0.6,9.02189,9.02184,1e-07,
55.5,50,0.162,0.8,11.1872,11.1872,1e-07,
55.5,50,0.162,1,12.9751,12.9751,1e-07,
55.5,50,0.2,1e-07,1e-07,1e-07,1e-07,
55.5,50,0.2,0.2,4.12538,4.12532,1e-07,
55.5,50,0.2,0.4,8.09968,8.09967,1e-07,
55.5,50,0.2,0.6,10.9765,10.9765,1e-07,
55.5,50,0.2,0.8,13.251,13.251,1e-07,
55.5,50,0.2,1,15.1413,15.1414,1e-07,
56,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
56,50,0.0100001,0.2,1e-07,1e-07,1e-07,
56,50,0.0100001,0.4,1e-07,1e-07,1e-07,
56,50,0.0100001,0.6,1e-07,1e-07,1e-07,
56,50,0.0100001,0.8,1e-07,1e-07,1e-07,
56,50,0.0100001,1,1e-07,1e-07,1e-07,
56,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
56,50,0.0480001,0.2,7.38659e-07,7.32383e-07,1e-07,
56,50,0.0480001,0.4,0.00085639,0.000853549,1e-07,
56,50,0.0480001,0.6,0.00955147,0.00953553,1e-07,
56,50,0.0480001,0.8,0.0314467,0.0314143,1e-07,
56,50,0.0480001,1,0.0629977,0.0629517,1e-07,
56,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
56,50,0.0860001,0.2,0.0549444,0.0549196,1e-07,
56,50,0.0860001,0.4,0.654958,0.654982,1e-07,
56,50,0.0860001,0.6,1.59061,1.59069,1e-07,
56,50,0.0860001,0.8,2.53641,2.5365,1e-07,
56,50,0.0860001,1,3.38854,3.38863,1e-07,
56,50,0.124,1e-07,1e-07,1e-07,1e-07,
56,50,0.124,0.2,0.79187,0.79191,1e-07,
56,50,0.124,0.4,3.1133,3.11331,1e-07,
56,50,0.124,0.6,5.28466,5.28461,1e-07,
56,50,0.124,0.8,7.1066,7.10651,1e-07,
56,50,0.124,1,8.63102,8.63091,1e-07,
56,50,0.162,1e-07,1e-07,1e-07,1e-07,
56,50,0.162,0.2,2.20444,2.20446,1e-07,
56,50,0.162,0.4,5.66097,5.6609,1e-07,
56,50,0.162,0.6,8.37337,8.3733,1e-07,
56,50,0.162,0.8,10.5452,10.5451,1e-07,
56,50,0.162,1,12.3448,12.3447,1e-07,
56,50,0.2,1e-07,1e-07,1e-07,1e-07,
56,50,0.2,0.2,3.627,3.62696,1e-07,
56,50,0.2,0.4,7.56919,7.56916,1e-07,
56,50,0.2,0.6,10.4683,10.4683,1e-07,
56,50,0.2,0.8,12.7667,12.7667,1e-07,
56,50,0.2,1,14.6772,14.6773,1e-07,
56.5,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
56.5,50,0.0100001,0.2,1e-07,1e-07,1e-07,
56.5,50,0.0100001,0.4,1e-07,1e-07,1e-07,
56.5,50,0.0100001,0.6,1e-07,1e-07,1e-07,
56.5,50,0.0100001,0.8,1e-07,1e-07,1e-07,
56.5,50,0.0100001,1,1e-07,1e-07,1e-07,
56.5,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
56.5,50,0.0480001,0.2,1.54546e-07,1.54001e-07,1e-07,
56.5,50,0.0480001,0.4,0.000227842,0.00022683,1e-07,
56.5,50,0.0480001,0.6,0.00370974,0.00370109,1e-07,
56.5,50,0.0480001,0.8,0.0147593,0.0147374,1e-07,
56.5,50,0.0480001,1,0.0331243,0.033089,1e-07,
56.5,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
56.5,50,0.0860001,0.2,0.0256089,0.0255887,1e-07,
56.5,50,0.0860001,0.4,0.434874,0.434873,1e-07,
56.5,50,0.0860001,0.6,1.18834,1.1884,1e-07,
56.5,50,0.0860001,0.8,2.01006,2.01016,1e-07,
56.5,50,0.0860001,1,2.7821,2.7822,1e-07,
56.5,50,0.124,1e-07,1e-07,1e-07,1e-07,
56.5,50,0.124,0.2,0.549775,0.5498,1e-07,
56.5,50,0.124,0.4,2.56256,2.56261,1e-07,
56.5,50,0.124,0.6,4.60375,4.60373,1e-07,
56.5,50,0.124,0.8,6.36909,6.36902,1e-07,
56.5,50,0.124,1,7.8681,7.868,1e-07,
56.5,50,0.162,1e-07,1e-07,1e-07,1e-07,
56.5,50,0.162,0.2,1.78342,1.78345,1e-07,
56.5,50,0.162,0.4,5.06007,5.06,1e-07,
56.5,50,0.162,0.6,7.73753,7.73744,1e-07,
56.5,50,0.162,0.8,9.90774,9.90767,1e-07,
56.5,50,0.162,1,11.7148,11.7147,1e-07,
56.5,50,0.2,1e-07,1e-07,1e-07,1e-07,
56.5,50,0.2,0.2,3.16097,3.16094,1e-07,
56.5,50,0.2,0.4,7.04269,7.04263,1e-07,
56.5,50,0.2,0.6,9.95493,9.95492,1e-07,
56.5,50,0.2,0.8,12.2737,12.2737,1e-07,
56.5,50,0.2,1,14.2031,14.2031,1e-07,
57,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
57,50,0.0100001,0.2,1e-07,1e-07,1e-07,
57,50,0.0100001,0.4,1e-07,1e-07,1e-07,
57,50,0.0100001,0.6,1e-07,1e-07,1e-07,
57,50,0.0100001,0.8,1e-07,1e-07,1e-07,
57,50,0.0100001,1,1e-07,1e-07,1e-07,
57,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
57,50,0.0480001,0.2,1.0402e-07,1.04263e-07,1e-07,
57,50,0.0480001,0.4,5.64106e-05,5.60886e-05,1e-07,
57,50,0.0480001,0.6,0.00137326,0.001369,1e-07,
57,50,0.0480001,0.8,0.00668466,0.00667121,1e-07,
57,50,0.0480001,1,0.0169329,0.0169081,1e-07,
57,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
57,50,0.0860001,0.2,0.0113996,0.0113856,1e-07,
57,50,0.0860001,0.4,0.28225,0.282229,1e-07,
57,50,0.0860001,0.6,0.874586,0.874622,1e-07,
57,50,0.0860001,0.8,1.57532,1.5754,1e-07,
57,50,0.0860001,1,2.26416,2.26427,1e-07,
57,50,0.124,1e-07,1e-07,1e-07,1e-07,
57,50,0.124,0.2,0.373337,0.373344,1e-07,
57,50,0.124,0.4,2.08626,2.08632,1e-07,
57,50,0.124,0.6,3.98166,3.98167,1e-07,
57,50,0.124,0.8,5.67752,5.67749,1e-07,
57,50,0.124,1,7.14216,7.14208,1e-07,
57,50,0.162,1e-07,1e-07,1e-07,1e-07,
57,50,0.162,0.2,1.42419,1.42424,1e-07,
57,50,0.162,0.4,4.49392,4.49387,1e-07,
57,50,0.162,0.6,7.1196,7.11951,1e-07,
57,50,0.162,0.8,9.27942,9.27933,1e-07,
57,50,0.162,1,11.0891,11.089,1e-07,
57,50,0.2,1e-07,1e-07,1e-07,1e-07,
57,50,0.2,0.2,2.73141,2.7314,1e-07,
57,50,0.2,0.4,6.52509,6.52503,1e-07,
57,50,0.2,0.6,9.44018,9.44015,1e-07,
57,50,0.2,0.8,11.7751,11.7751,1e-07,
57,50,0.2,1,13.7214,13.7215,1e-07,
57.5,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
57.5,50,0.0100001,0.2,1e-07,1e-07,1e-07,
57.5,50,0.0100001,0.4,1e-07,1e-07,1e-07,
57.5,50,0.0100001,0.6,1e-07,1e-07,1e-07,
57.5,50,0.0100001,0.8,1e-07,1e-07,1e-07,
57.5,50,0.0100001,1,1e-07,1e-07,1e-07,
57.5,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
57.5,50,0.0480001,0.2,1.00257e-07,1e-07,1e-07,
57.5,50,0.0480001,0.4,1.30698e-05,1.29772e-05,1e-07,
57.5,50,0.0480001,0.6,0.000485178,0.000483251,1e-07,
57.5,50,0.0480001,0.8,0.0029245,0.00291683,1e-07,
57.5,50,0.0480001,1,0.00842213,0.00840589,1e-07,
57.5,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
57.5,50,0.0860001,0.2,0.00485251,0.00484393,1e-07,
57.5,50,0.0860001,0.4,0.179183,0.179151,1e-07,
57.5,50,0.0860001,0.6,0.634351,0.634361,1e-07,
57.5,50,0.0860001,0.8,1.22131,1.22137,1e-07,
57.5,50,0.0860001,1,1.82694,1.82704,1e-07,
57.5,50,0.124,1e-07,1e-07,1e-07,1e-07,
57.5,50,0.124,0.2,0.248122,0.248113,1e-07,
57.5,50,0.124,0.4,1.68047,1.68054,1e-07,
57.5,50,0.124,0.6,3.41948,3.41953,1e-07,
57.5,50,0.124,0.8,5.03468,5.03467,1e-07,
57.5,50,0.124,1,6.45643,6.45638,1e-07,
57.5,50,0.162,1e-07,1e-07,1e-07,1e-07,
57.5,50,0.162,0.2,1.12304,1.12309,1e-07,
57.5,50,0.162,0.4,3.9662,3.96617,1e-07,
57.5,50,0.162,0.6,6.52397,6.52388,1e-07,
57.5,50,0.162,0.8,8.66424,8.66414,1e-07,
57.5,50,0.162,1,10.4712,10.4711,1e-07,
57.5,50,0.2,1e-07,1e-07,1e-07,1e-07,
57.5,50,0.2,0.2,2.34072,2.34072,1e-07,
57.5,50,0.2,0.4,6.02067,6.0206,1e-07,
57.5,50,0.2,0.6,8.92766,8.9276,1e-07,
57.5,50,0.2,0.8,11.2738,11.2738,1e-07,
57.5,50,0.2,1,13.2347,13.2348,1e-07,
58,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
58,50,0.0100001,0.2,1e-07,1e-07,1e-07,
58,50,0.0100001,0.4,1e-07,1e-07,1e-07,
58,50,0.0100001,0.6,1e-07,1e-07,1e-07,
58,50,0.0100001,0.8,1e-07,1e-07,1e-07,
58,50,0.0100001,1,1e-07,1e-07,1e-07,
58,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
58,50,0.0480001,0.2,1.00014e-07,1.00711e-07,1e-07,
58,50,0.0480001,0.4,2.88817e-06,2.86401e-06,1e-07,
58,50,0.0480001,0.6,0.000163842,0.000163035,1e-07,
58,50,0.0480001,0.8,0.0012371,0.00123301,1e-07,
58,50,0.0480001,1,0.00407896,0.00406895,1e-07,
58,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
58,50,0.0860001,0.2,0.00197769,0.00197293,1e-07,
58,50,0.0860001,0.4,0.111331,0.111295,1e-07,
58,50,0.0860001,0.6,0.453624,0.453612,1e-07,
58,50,0.0860001,0.8,0.936949,0.936983,1e-07,
58,50,0.0860001,1,1.46194,1.46201,1e-07,
58,50,0.124,1e-07,1e-07,1e-07,1e-07,
58,50,0.124,0.2,0.161486,0.161466,1e-07,
58,50,0.124,0.4,1.33965,1.33972,1e-07,
58,50,0.124,0.6,2.91665,2.91672,1e-07,
58,50,0.124,0.8,4.442,4.44202,1e-07,
58,50,0.124,1,5.8131,5.81309,1e-07,
58,50,0.162,1e-07,1e-07,1e-07,1e-07,
58,50,0.162,0.2,0.874758,0.874802,1e-07,
58,50,0.162,0.4,3.47919,3.47919,1e-07,
58,50,0.162,0.6,5.95415,5.95408,1e-07,
58,50,0.162,0.8,8.06567,8.06557,1e-07,
58,50,0.162,1,9.86436,9.86425,1e-07,
58,50,0.2,1e-07,1e-07,1e-07,1e-07,
58,50,0.2,0.2,1.98977,1.9898,1e-07,
58,50,0.2,0.4,5.53302,5.53295,1e-07,
58,50,0.2,0.6,8.42059,8.42051,1e-07,
58,50,0.2,0.8,10.7726,10.7725,1e-07,
58,50,0.2,1,12.7453,12.7453,1e-07,
58.5,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
58.5,50,0.0100001,0.2,1e-07,1e-07,1e-07,
58.5,50,0.0100001,0.4,1e-07,1e-07,1e-07,
58.5,50,0.0100001,0.6,1e-07,1e-07,1e-07,
58.5,50,0.0100001,0.8,1e-07,1e-07,1e-07,
58.5,50,0.0100001,1,1e-07,1e-07,1e-07,
58.5,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
58.5,50,0.0480001,0.2,1.00001e-07,1e-07,1e-07,
58.5,50,0.0480001,0.4,6.60484e-07,6.54934e-07,1e-07,
58.5,50,0.0480001,0.6,5.29825e-05,5.26681e-05,1e-07,
58.5,50,0.0480001,0.8,0.000506476,0.000504419,1e-07,
58.5,50,0.0480001,1,0.00192503,0.00191918,1e-07,
58.5,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
58.5,50,0.0860001,0.2,0.000772664,0.000770237,1e-07,
58.5,50,0.0860001,0.4,0.0677403,0.0677056,1e-07,
58.5,50,0.0860001,0.6,0.319941,0.319912,1e-07,
58.5,50,0.0860001,0.8,0.711479,0.711488,1e-07,
58.5,50,0.0860001,1,1.16043,1.16048,1e-07,
58.5,50,0.124,1e-07,1e-07,1e-07,1e-07,
58.5,50,0.124,0.2,0.10298,0.102955,1e-07,
58.5,50,0.124,0.4,1.05723,1.05729,1e-07,
58.5,50,0.124,0.6,2.47126,2.47134,1e-07,
58.5,50,0.124,0.8,3.89977,3.89982,1e-07,
58.5,50,0.124,1,5.21345,5.21346,1e-07,
58.5,50,0.162,1e-07,1e-07,1e-07,1e-07,
58.5,50,0.162,0.2,0.673269,0.673303,1e-07,
58.5,50,0.162,0.4,3.03396,3.03398,1e-07,
58.5,50,0.162,0.6,5.41287,5.41282,1e-07,
58.5,50,0.162,0.8,7.48664,7.48654,1e-07,
58.5,50,0.162,1,9.27125,9.27114,1e-07,
58.5,50,0.2,1e-07,1e-07,1e-07,1e-07,
58.5,50,0.2,0.2,1.67821,1.67825,1e-07,
58.5,50,0.2,0.4,5.06507,5.06501,1e-07,
58.5,50,0.2,0.6,7.92184,7.92176,1e-07,
58.5,50,0.2,0.8,10.2738,10.2738,1e-07,
58.5,50,0.2,1,12.2553,12.2552,1e-07,
59,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
59,50,0.0100001,0.2,1e-07,1e-07,1e-07,
59,50,0.0100001,0.4,1e-07,1e-07,1e-07,
59,50,0.0100001,0.6,1e-07,1e-07,1e-07,
59,50,0.0100001,0.8,1e-07,1e-07,1e-07,
59,50,0.0100001,1,1e-07,1e-07,1e-07,
59,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
59,50,0.0480001,0.2,1e-07,1e-07,1e-07,
59,50,0.0480001,0.4,2.0555e-07,2.0516e-07,1e-07,
59,50,0.0480001,0.6,1.64602e-05,1.63451e-05,1e-07,
59,50,0.0480001,0.8,0.000200888,0.000199908,1e-07,
59,50,0.0480001,1,0.000885938,0.000882679,1e-07,
59,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
59,50,0.0860001,0.2,0.000289734,0.000288585,1e-07,
59,50,0.0860001,0.4,0.0403864,0.0403563,1e-07,
59,50,0.0860001,0.6,0.222646,0.222607,1e-07,
59,50,0.0860001,0.8,0.534917,0.534904,1e-07,
59,50,0.0860001,1,0.913881,0.913905,1e-07,
59,50,0.124,1e-07,1e-07,1e-07,1e-07,
59,50,0.124,0.2,0.0643815,0.0643557,1e-07,
59,50,0.124,0.4,0.826209,0.826248,1e-07,
59,50,0.124,0.6,2.08037,2.08046,1e-07,
59,50,0.124,0.8,3.40732,3.40739,1e-07,
59,50,0.124,1,4.65789,4.65794,1e-07,
59,50,0.162,1e-07,1e-07,1e-07,1e-07,
59,50,0.162,0.2,0.512198,0.512219,1e-07,
59,50,0.162,0.4,2.63049,2.63054,1e-07,
59,50,0.162,0.6,4.90209,4.90207,1e-07,
59,50,0.162,0.8,6.92953,6.92945,1e-07,
59,50,0.162,1,8.69427,8.69416,1e-07,
59,50,0.2,1e-07,1e-07,1e-07,1e-07,
59,50,0.2,0.2,1.40465,1.4047,1e-07,
59,50,0.2,0.4,4.61914,4.61909,1e-07,
59,50,0.2,0.6,7.43394,7.43385,1e-07,
59,50,0.2,0.8,9.7799,9.77982,1e-07,
59,50,0.2,1,11.7666,11.7665,1e-07,
59.5,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
59.5,50,0.0100001,0.2,1e-07,1e-07,1e-07,
59.5,50,0.0100001,0.4,1e-07,1e-07,1e-07,
59.5,50,0.0100001,0.6,1e-07,1e-07,1e-07,
59.5,50,0.0100001,0.8,1e-07,1e-07,1e-07,
59.5,50,0.0100001,1,1e-07,1e-07,1e-07,
59.5,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
59.5,50,0.0480001,0.2,1e-07,1e-07,1e-07,
59.5,50,0.0480001,0.4,1.18654e-07,1.17764e-07,1e-07,
59.5,50,0.0480001,0.6,4.95395e-06,4.91393e-06,1e-07,
59.5,50,0.0480001,0.8,7.72869e-05,7.68422e-05,1e-07,
59.5,50,0.0480001,1,0.000397894,0.000396155,1e-07,
59.5,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
59.5,50,0.0860001,0.2,0.000104419,0.000103912,1e-07,
59.5,50,0.0860001,0.4,0.0236059,0.0235818,1e-07,
59.5,50,0.0860001,0.6,0.152929,0.152885,1e-07,
59.5,50,0.0860001,0.8,0.398296,0.398266,1e-07,
59.5,50,0.0860001,1,0.714228,0.714228,1e-07,
59.5,50,0.124,1e-07,1e-07,1e-07,1e-07,
59.5,50,0.124,0.2,0.0394813,0.0394576,1e-07,
59.5,50,0.124,0.4,0.639532,0.639553,1e-07,
59.5,50,0.124,0.6,1.74031,1.74039,1e-07,
59.5,50,0.124,0.8,2.96317,2.96326,1e-07,
59.5,50,0.124,1,4.14617,4.14624,1e-07,
59.5,50,0.162,1e-07,1e-07,1e-07,1e-07,
59.5,50,0.162,0.2,0.385276,0.385283,1e-07,
59.5,50,0.162,0.4,2.26793,2.26799,1e-07,
59.5,50,0.162,0.6,4.4231,4.42309,1e-07,
59.5,50,0.162,0.8,6.39624,6.39618,1e-07,
59.5,50,0.162,1,8.13542,8.13532,1e-07,
59.5,50,0.2,1e-07,1e-07,1e-07,1e-07,
59.5,50,0.2,0.2,1.16698,1.16703,1e-07,
59.5,50,0.2,0.4,4.19694,4.19692,1e-07,
59.5,50,0.2,0.6,6.95907,6.95898,1e-07,
59.5,50,0.2,0.8,9.29279,9.2927,1e-07,
59.5,50,0.2,1,11.281,11.2809,1e-07,
60,50,0.0100001,1e-07,1e-07,1e-07,1e-07,
60,50,0.0100001,0.2,1e-07,1e-07,1e-07,
60,50,0.0100001,0.4,1e-07,1e-07,1e-07,
60,50,0.0100001,0.6,1e-07,1e-07,1e-07,
60,50,0.0100001,0.8,1e-07,1e-07,1e-07,
60,50,0.0100001,1,1e-07,1e-07,1e-07,
60,50,0.0480001,1e-07,1e-07,1e-07,1e-07,
60,50,0.0480001,0.2,1e-07,1e-07,1e-07,
60,50,0.0480001,0.4,1.03099e-07,1.03553e-07,1e-07,
60,50,0.0480001,0.6,1.48269e-06,1.46851e-06,1e-07,
60,50,0.0480001,0.8,2.88908e-05,2.86972e-05,1e-07,
60,50,0.0480001,1,0.000174528,0.000173637,1e-07,
60,50,0.0860001,1e-07,1e-07,1e-07,1e-07,
60,50,0.0860001,0.2,3.6236e-05,3.60243e-05,1e-07,
60,50,0.0860001,0.4,0.0135343,0.0135161,1e-07,
60,50,0.0860001,0.6,0.103717,0.103672,1e-07,
60,50,0.0860001,0.8,0.29379,0.293748,1e-07,
60,50,0.0860001,1,0.554052,0.554032,1e-07,
60,50,0.124,1e-07,1e-07,1e-07,1e-07,
60,50,0.124,0.2,0.0237611,0.0237412,1e-07,
60,50,0.124,0.4,0.490455,0.490459,1e-07,
60,50,0.124,0.6,1.44694,1.44702,1e-07,
60,50,0.124,0.8,2.56522,2.56532,1e-07,
60,50,0.124,1,3.67741,3.6775,1e-07,
60,50,0.162,1e-07,1e-07,1e-07,1e-07,
60,50,0.162,0.2,0.28663,0.286625,1e-07,
60,50,0.162,0.4,1.94469,1.94476,1e-07,
60,50,0.162,0.6,3.97654,3.97656,1e-07,
60,50,0.162,0.8,5.8882,5.88816,1e-07,
60,50,0.162,1,7.59634,7.59626,1e-07,
60,50,0.2,1e-07,1e-07,1e-07,1e-07,
60,50,0.2,0.2,0.962523,0.96257,1e-07,
60,50,0.2,0.4,3.79966,3.79965,1e-07,
60,50,0.2,0.6,6.49905,6.49897,1e-07,
60,50,0.2,0.8,8.81433,8.81423,1e-07,
60,50,0.2,1,10.8004,10.8003,1e-07,
